x,y,z,qx,qy,qz,qw,tx,ty,tz
-1.1269302273657191,1.142857142857143,-3.3808290373151326,-1.9623617054355047e-17,-0.14231483827328514,2.821450182085833e-18,0.9898214418809327,0.0,1.142857142857143,0.45714285714285724
-1.1269302273657191,1.142857142857143,-3.3808290373151326,-1.630998929958955e-17,-0.11751068956693946,1.929969657078365e-18,0.9930716176779509,0.0,1.142857142857143,1.3142857142857143
-1.1269302273657191,1.142857142857143,-3.3808290373151326,-1.3927265138284462e-17,-0.09995664813647605,1.3991298727030148e-18,0.9949917931788789,0.0,1.142857142857143,2.1714285714285717
-2.1625632698223907,1.1428571428571426,-2.907871274181867,5.225281176252978e-17,-0.4434214188299907,-2.5850355200586437e-17,0.896313251783548,0.0,1.142857142857143,-1.2571428571428571
-2.1625632698223907,1.1428571428571426,-2.907871274181867,4.4894847219570274e-17,-0.3483392296176623,-1.668355168230084e-17,0.9373685407081751,0.0,1.142857142857143,-0.3999999999999999
-2.1625632698223907,1.1428571428571426,-2.907871274181867,3.8044685402602607e-17,-0.2817325568414297,-1.1170927549709683e-17,0.9594929736144974,0.0,1.142857142857143,0.45714285714285724
-2.1625632698223907,1.1428571428571426,-2.907871274181867,3.2502002615358854e-17,-0.23447410548298833,-7.839422544609832e-18,0.9721223656813748,0.0,1.142857142857143,1.3142857142857143
-2.1625632698223907,1.1428571428571426,-2.907871274181867,2.8149973584363305e-17,-0.19990126061031901,-5.743134359506579e-18,0.9798160470243408,0.0,1.142857142857143,2.1714285714285717
-1.7495504366973689,-0.12826565429384684,-2.907871274181867,0.22100484834304046,-0.3844208783170754,-0.0953277189056852,0.8912295278608292,0.0,1.142857142857143,-1.2571428571428571
-1.7495504366973689,-0.12826565429384684,-2.907871274181867,0.18670257934543819,-0.29407884275545365,-0.058688988864489575,0.9355294670374832,0.0,1.142857142857143,-0.3999999999999999
-1.7495504366973689,-0.12826565429384684,-2.907871274181867,0.15638634307722601,-0.23434279439176628,-0.038225533311180934,0.9587312318990482,0.0,1.142857142857143,0.45714285714285724
-1.7495504366973689,-0.12826565429384684,-2.907871274181867,0.13262021411369357,-0.19336490103037213,-0.02638921737706364,0.9717641190454495,0.0,1.142857142857143,1.3142857142857143
-1.7495504366973689,-0.12826565429384684,-2.907871274181867,0.11431801698577183,-0.16398751472607745,-0.01913655532627493,0.9796291534334051,0.0,1.142857142857143,2.1714285714285717
-0.6682688017861734,-0.9138627468079963,-2.907871274181867,0.4079152540509948,-0.17386115204298636,-0.07943740443532216,0.8927861693033652,0.0,1.142857142857143,-1.2571428571428571
-0.6682688017861734,-0.9138627468079963,-2.907871274181867,0.3260435521713956,-0.12262063846712319,-0.04269527167952108,0.9363956935428449,0.0,1.142857142857143,-0.3999999999999999
-0.6682688017861734,-0.9138627468079963,-2.907871274181867,0.26547565423035724,-0.09431813502913045,-0.02610591468625389,0.9591377625940836,0.0,1.142857142857143,0.45714285714285724
-0.6682688017861734,-0.9138627468079963,-2.907871274181867,0.22166286846130726,-0.07644395913054687,-0.01743351795122274,0.9719660314588142,0.0,1.142857142857143,1.3142857142857143
-0.6682688017861734,-0.9138627468079963,-2.907871274181867,0.18932036044681774,-0.06417410002393246,-0.012400732715303446,0.9797375709007636,0.0,1.142857142857143,2.1714285714285717
0.6682688017861736,-0.913862746807996,-2.907871274181867,0.40791525405099477,0.17386115204298644,0.07943740443532218,0.8927861693033652,0.0,1.142857142857143,-1.2571428571428571
0.6682688017861736,-0.913862746807996,-2.907871274181867,0.32604355217139547,0.12262063846712325,0.04269527167952107,0.9363956935428449,0.0,1.142857142857143,-0.3999999999999999
0.6682688017861736,-0.913862746807996,-2.907871274181867,0.26547565423035724,0.09431813502913047,0.0261059146862539,0.9591377625940836,0.0,1.142857142857143,0.45714285714285724
0.6682688017861736,-0.913862746807996,-2.907871274181867,0.22166286846130723,0.0764439591305469,0.017433517951222742,0.9719660314588143,0.0,1.142857142857143,1.3142857142857143
0.6682688017861736,-0.913862746807996,-2.907871274181867,0.18932036044681771,0.06417410002393248,0.012400732715303448,0.9797375709007636,0.0,1.142857142857143,2.1714285714285717
1.749550436697369,-0.12826565429384668,-2.907871274181867,0.22100484834304046,0.3844208783170755,0.09532771890568521,0.8912295278608292,0.0,1.142857142857143,-1.2571428571428571
1.749550436697369,-0.12826565429384668,-2.907871274181867,0.18670257934543816,0.29407884275545365,0.05868898886448957,0.9355294670374832,0.0,1.142857142857143,-0.3999999999999999
1.749550436697369,-0.12826565429384668,-2.907871274181867,0.15638634307722601,0.2343427943917663,0.03822553331118094,0.9587312318990482,0.0,1.142857142857143,0.45714285714285724
1.749550436697369,-0.12826565429384668,-2.907871274181867,0.13262021411369354,0.19336490103037215,0.026389217377063644,0.9717641190454495,0.0,1.142857142857143,1.3142857142857143
1.749550436697369,-0.12826565429384668,-2.907871274181867,0.11431801698577183,0.16398751472607745,0.01913655532627493,0.9796291534334051,0.0,1.142857142857143,2.1714285714285717
2.1625632698223907,1.142857142857143,-2.907871274181867,0.0,0.4434214188299907,0.0,0.896313251783548,0.0,1.142857142857143,-1.2571428571428571
2.1625632698223907,1.142857142857143,-2.907871274181867,0.0,0.3483392296176623,0.0,0.9373685407081751,0.0,1.142857142857143,-0.3999999999999999
2.1625632698223907,1.142857142857143,-2.907871274181867,0.0,0.2817325568414297,0.0,0.9594929736144974,0.0,1.142857142857143,0.45714285714285724
2.1625632698223907,1.142857142857143,-2.907871274181867,0.0,0.23447410548298833,0.0,0.9721223656813748,0.0,1.142857142857143,1.3142857142857143
2.1625632698223907,1.142857142857143,-2.907871274181867,0.0,0.19990126061031901,0.0,0.9798160470243408,0.0,1.142857142857143,2.1714285714285717
1.749550436697369,2.4139799400081325,-2.907871274181867,-0.2210048483430404,0.38442087831707544,-0.09532771890568519,0.8912295278608292,0.0,1.142857142857143,-1.2571428571428571
1.749550436697369,2.4139799400081325,-2.907871274181867,-0.18670257934543813,0.29407884275545365,-0.05868898886448956,0.9355294670374832,0.0,1.142857142857143,-0.3999999999999999
1.749550436697369,2.4139799400081325,-2.907871274181867,-0.156386343077226,0.2343427943917663,-0.038225533311180934,0.9587312318990482,0.0,1.142857142857143,0.45714285714285724
1.749550436697369,2.4139799400081325,-2.907871274181867,-0.1326202141136935,0.19336490103037215,-0.026389217377063637,0.9717641190454495,0.0,1.142857142857143,1.3142857142857143
1.749550436697369,2.4139799400081325,-2.907871274181867,-0.11431801698577179,0.16398751472607745,-0.01913655532627493,0.9796291534334051,0.0,1.142857142857143,2.1714285714285717
0.6682688017861736,3.199577032522282,-2.907871274181867,-0.40791525405099477,0.17386115204298644,-0.07943740443532218,0.8927861693033652,0.0,1.142857142857143,-1.2571428571428571
0.6682688017861736,3.199577032522282,-2.907871274181867,-0.32604355217139547,0.12262063846712325,-0.04269527167952107,0.9363956935428449,0.0,1.142857142857143,-0.3999999999999999
0.6682688017861736,3.199577032522282,-2.907871274181867,-0.26547565423035724,0.09431813502913047,-0.0261059146862539,0.9591377625940836,0.0,1.142857142857143,0.45714285714285724
0.6682688017861736,3.199577032522282,-2.907871274181867,-0.22166286846130723,0.0764439591305469,-0.017433517951222742,0.9719660314588143,0.0,1.142857142857143,1.3142857142857143
0.6682688017861736,3.199577032522282,-2.907871274181867,-0.18932036044681771,0.06417410002393248,-0.012400732715303448,0.9797375709007636,0.0,1.142857142857143,2.1714285714285717
-0.6682688017861734,3.1995770325222823,-2.907871274181867,-0.4079152540509948,-0.17386115204298636,0.07943740443532217,0.8927861693033652,0.0,1.142857142857143,-1.2571428571428571
-0.6682688017861734,3.1995770325222823,-2.907871274181867,-0.32604355217139563,-0.1226206384671232,0.042695271679521085,0.9363956935428448,0.0,1.142857142857143,-0.3999999999999999
-0.6682688017861734,3.1995770325222823,-2.907871274181867,-0.26547565423035724,-0.09431813502913045,0.02610591468625389,0.9591377625940836,0.0,1.142857142857143,0.45714285714285724
-0.6682688017861734,3.1995770325222823,-2.907871274181867,-0.22166286846130726,-0.07644395913054687,0.01743351795122274,0.9719660314588142,0.0,1.142857142857143,1.3142857142857143
-0.6682688017861734,3.1995770325222823,-2.907871274181867,-0.1893203604468178,-0.06417410002393246,0.01240073271530345,0.9797375709007636,0.0,1.142857142857143,2.1714285714285717
-1.7495504366973689,2.4139799400081325,-2.907871274181867,-0.22100484834304046,-0.3844208783170754,0.0953277189056852,0.8912295278608292,0.0,1.142857142857143,-1.2571428571428571
-1.7495504366973689,2.4139799400081325,-2.907871274181867,-0.18670257934543819,-0.29407884275545365,0.058688988864489575,0.9355294670374832,0.0,1.142857142857143,-0.3999999999999999
-1.7495504366973689,2.4139799400081325,-2.907871274181867,-0.15638634307722601,-0.23434279439176628,0.038225533311180934,0.9587312318990482,0.0,1.142857142857143,0.45714285714285724
-1.7495504366973689,2.4139799400081325,-2.907871274181867,-0.13262021411369357,-0.19336490103037213,0.02638921737706364,0.9717641190454495,0.0,1.142857142857143,1.3142857142857143
-1.7495504366973689,2.4139799400081325,-2.907871274181867,-0.11431801698577183,-0.16398751472607745,0.01913655532627493,0.9796291534334051,0.0,1.142857142857143,2.1714285714285717
-2.1625632698223907,1.1428571428571432,-2.907871274181867,-5.225281176252978e-17,-0.4434214188299907,2.5850355200586437e-17,0.896313251783548,0.0,1.142857142857143,-1.2571428571428571
-2.1625632698223907,1.1428571428571432,-2.907871274181867,-4.4894847219570274e-17,-0.3483392296176623,1.668355168230084e-17,0.9373685407081751,0.0,1.142857142857143,-0.3999999999999999
-2.1625632698223907,1.1428571428571432,-2.907871274181867,-3.8044685402602607e-17,-0.2817325568414297,1.1170927549709683e-17,0.9594929736144974,0.0,1.142857142857143,0.45714285714285724
-2.1625632698223907,1.1428571428571432,-2.907871274181867,-3.2502002615358854e-17,-0.23447410548298833,7.839422544609832e-18,0.9721223656813748,0.0,1.142857142857143,1.3142857142857143
-2.1625632698223907,1.1428571428571432,-2.907871274181867,-2.8149973584363305e-17,-0.19990126061031901,5.743134359506579e-18,0.9798160470243408,0.0,1.142857142857143,2.1714285714285717
-3.022998297417033,1.1428571428571426,-2.162300078638283,4.0315994094739736e-17,-0.5971426486488126,-3.001290012986083e-17,0.8021350616727091,0.0,1.142857142857143,-1.2571428571428571
-3.022998297417033,1.1428571428571426,-2.162300078638283,3.9300906561988635e-17,-0.49818012159907077,-2.2580472071982823e-17,0.8670735646088715,0.0,1.142857142857143,-0.3999999999999999
-3.022998297417033,1.1428571428571426,-2.162300078638283,3.606765661351106e-17,-0.41541501300188644,-1.6471546864630465e-17,0.9096319953545183,0.0,1.142857142857143,0.45714285714285724
-3.022998297417033,1.1428571428571426,-2.162300078638283,3.22450435788746e-17,-0.3502724682247313,-1.2058481725516559e-17,0.936647851651705,0.0,1.142857142857143,1.3142857142857143
-3.022998297417033,1.1428571428571426,-2.162300078638283,2.863506230440962e-17,-0.29985470208380877,-9.000517960402566e-18,0.9539848833384259,0.0,1.142857142857143,2.1714285714285717
-2.7616463630666463,-0.0867070366581213,-2.162300078638283,0.16097417665450936,-0.5750362225857794,-0.11663921478484822,0.7936094447138685,0.0,1.142857142857143,-1.2571428571428571
-2.7616463630666463,-0.0867070366581213,-2.162300078638283,0.15658365832391546,-0.4729323329001352,-0.08582772992113476,0.8628152567149701,0.0,1.142857142857143,-0.3999999999999999
-2.7616463630666463,-0.0867070366581213,-2.162300078638283,0.1429476652530792,-0.3900456358249007,-0.06143552087034429,0.9075549811157625,0.0,1.142857142857143,0.45714285714285724
-2.7616463630666463,-0.0867070366581213,-2.162300078638283,0.12715489088707668,-0.32637775003780667,-0.044357271284510114,0.9355969380496855,0.0,1.142857142857143,1.3142857142857143
-2.7616463630666463,-0.0867070366581213,-2.162300078638283,0.11247414913173978,-0.27796116300458396,-0.03279080263389045,0.9534211665894855,0.0,1.142857142857143,2.1714285714285717
-2.0227806837724556,-1.103668399295298,-2.162300078638283,0.3237849243134032,-0.5017396392778658,-0.20983624457180963,0.7742024332360887,0.0,1.142857142857143,-1.2571428571428571
-2.0227806837724556,-1.103668399295298,-2.162300078638283,0.31087265229102384,-0.3892834797599421,-0.14146568099563192,0.8554554503561114,0.0,1.142857142857143,-0.3999999999999999
-2.0227806837724556,-1.103668399295298,-2.162300078638283,0.27804303860094076,-0.3086449444149591,-0.09485929031056914,0.9046723616947838,0.0,1.142857142857143,0.45714285714285724
-2.0227806837724556,-1.103668399295298,-2.162300078638283,0.24324491153885475,-0.2520371302143795,-0.06561455548912892,0.9343467922092518,0.0,1.142857142857143,1.3142857142857143
-2.0227806837724556,-1.103668399295298,-2.162300078638283,0.2126394926496066,-0.21141733260895995,-0.04718183514845966,0.952817418013679,0.0,1.142857142857143,2.1714285714285717
-0.9341578478683947,-1.7321850866504815,-2.162300078638283,0.49920572104841027,-0.3276781819222272,-0.21140333171275122,0.7737759937510528,0.0,1.142857142857143,-1.2571428571428571
-0.9341578478683947,-1.7321850866504815,-2.162300078638283,0.4499711834221563,-0.2137974921418143,-0.11188646356800051,0.8598243923696172,0.0,1.142857142857143,-0.3999999999999999
-0.9341578478683947,-1.7321850866504815,-2.162300078638283,0.3846355396085948,-0.1569239774456492,-0.06653310932572828,0.907195520456364,0.0,1.142857142857143,0.45714285714285724
-0.9341578478683947,-1.7321850866504815,-2.162300078638283,0.32777306711824195,-0.12351363676997715,-0.04326888710517263,0.9356479046160657,0.0,1.142857142857143,1.3142857142857143
-0.9341578478683947,-1.7321850866504815,-2.162300078638283,0.2821173667811042,-0.1016003628057778,-0.030060714918907692,0.9535111488896155,0.0,1.142857142857143,2.1714285714285717
0.3159893664897353,-1.8635808535851082,-2.162300078638283,0.5816924401528295,0.13495646670080705,0.09861586399539009,0.7960499786653622,0.0,1.142857142857143,-1.2571428571428571
0.3159893664897353,-1.8635808535851082,-2.162300078638283,0.49219004391198096,0.0770220373035363,0.04377701136309292,0.865967747505443,0.0,1.142857142857143,-0.3999999999999999
0.3159893664897353,-1.8635808535851082,-2.162300078638283,0.4118049644170697,0.05464708874966191,0.0247487735740861,0.9092952574269928,0.0,1.142857142857143,0.45714285714285724
0.3159893664897353,-1.8635808535851082,-2.162300078638283,0.3476878909655607,0.042472726215370175,0.015768301420090617,0.9365151139592355,0.0,1.142857142857143,1.3142857142857143
0.3159893664897353,-1.8635808535851082,-2.162300078638283,0.2978365246503174,0.034731066007115466,0.01084382835288791,0.9539232511187068,0.0,1.142857142857143,2.1714285714285717
1.5114991487085163,-1.475136178303114,-2.162300078638283,0.4088454928266915,0.4352294863984044,0.23171335755386108,0.7679385242946191,0.0,1.142857142857143,-1.2571428571428571
1.5114991487085163,-1.475136178303114,-2.162300078638283,0.38468104984902346,0.3165500330808989,0.1423711632941748,0.8553052193841673,0.0,1.142857142857143,-0.3999999999999999
1.5114991487085163,-1.475136178303114,-2.162300078638283,0.33735034850618995,0.24241364522260223,0.09034942690893609,0.9051338840358754,0.0,1.142857142857143,0.45714285714285724
1.5114991487085163,-1.475136178303114,-2.162300078638283,0.2913780448225204,0.19439556834365013,0.06060071345848678,0.9346853756917763,0.0,1.142857142857143,1.3142857142857143
1.5114991487085163,-1.475136178303114,-2.162300078638283,0.25269350604942803,0.16142748948743954,0.042802353294705095,0.9530241949660384,0.0,1.142857142857143,2.1714285714285717
2.4456569965769117,-0.6340166740698445,-2.162300078638283,0.24179430656069753,0.5459989525174482,0.1683334750693029,0.7842732293886954,0.0,1.142857142857143,-1.2571428571428571
2.4456569965769117,-0.6340166740698445,-2.162300078638283,0.2342579663287885,0.4396665085811805,0.11993803527801032,0.8587382803492493,0.0,1.142857142857143,-0.3999999999999999
2.4456569965769117,-0.6340166740698445,-2.162300078638283,0.212225470030103,0.3571134034139006,0.08367256491078812,0.9057755068745745,0.0,1.142857142857143,0.45714285714285724
2.4456569965769117,-0.6340166740698445,-2.162300078638283,0.18751578153925702,0.295852384932025,0.059348551316432144,0.9347657179531113,0.0,1.142857142857143,1.3142857142857143
2.4456569965769117,-0.6340166740698445,-2.162300078638283,0.1650431688852501,0.25034694878524993,0.04335581262849192,0.9529991768881826,0.0,1.142857142857143,2.1714285714285717
2.95693853164085,0.514340455501959,-2.162300078638283,0.08046846851470851,0.5916960101354551,0.059521771705269316,0.7999236312659769,0.0,1.142857142857143,-1.2571428571428571
2.95693853164085,0.514340455501959,-2.162300078638283,0.07840600966969441,0.49197147397399055,0.044545846944763046,0.8659285386009107,0.0,1.142857142857143,-0.3999999999999999
2.95693853164085,0.514340455501959,-2.162300078638283,0.07186602258968902,0.4091514485181444,0.03234571239055772,0.9090567209270222,0.0,1.142857142857143,0.45714285714285724
2.95693853164085,0.514340455501959,-2.162300078638283,0.06417039085050986,0.3443442506189673,0.02359875353372147,0.9363505202836219,0.0,1.142857142857143,1.3142857142857143
2.95693853164085,0.514340455501959,-2.162300078638283,0.05693030203163808,0.2944007185323368,0.01757173093852101,0.9538230401442683,0.0,1.142857142857143,2.1714285714285717
2.956938531640851,1.7713738302123254,-2.162300078638283,-0.0804684685147083,0.5916960101354551,-0.059521771705269184,0.7999236312659769,0.0,1.142857142857143,-1.2571428571428571
2.956938531640851,1.7713738302123254,-2.162300078638283,-0.07840600966969419,0.49197147397399044,-0.044545846944762935,0.8659285386009106,0.0,1.142857142857143,-0.3999999999999999
2.956938531640851,1.7713738302123254,-2.162300078638283,-0.07186602258968887,0.40915144851814444,-0.032345712390557654,0.909056720927022,0.0,1.142857142857143,0.45714285714285724
2.956938531640851,1.7713738302123254,-2.162300078638283,-0.06417039085050973,0.3443442506189674,-0.023598753533721428,0.9363505202836219,0.0,1.142857142857143,1.3142857142857143
2.956938531640851,1.7713738302123254,-2.162300078638283,-0.05693030203163795,0.29440071853233685,-0.01757173093852097,0.9538230401442683,0.0,1.142857142857143,2.1714285714285717
2.4456569965769117,2.91973095978413,-2.162300078638283,-0.2417943065606975,0.5459989525174482,-0.16833347506930288,0.7842732293886955,0.0,1.142857142857143,-1.2571428571428571
2.4456569965769117,2.91973095978413,-2.162300078638283,-0.2342579663287885,0.4396665085811805,-0.11993803527801032,0.8587382803492493,0.0,1.142857142857143,-0.3999999999999999
2.4456569965769117,2.91973095978413,-2.162300078638283,-0.21222547003010295,0.3571134034139006,-0.0836725649107881,0.9057755068745745,0.0,1.142857142857143,0.45714285714285724
2.4456569965769117,2.91973095978413,-2.162300078638283,-0.18751578153925696,0.295852384932025,-0.05934855131643214,0.9347657179531113,0.0,1.142857142857143,1.3142857142857143
2.4456569965769117,2.91973095978413,-2.162300078638283,-0.16504316888525009,0.25034694878524993,-0.04335581262849191,0.9529991768881826,0.0,1.142857142857143,2.1714285714285717
1.5114991487085176,3.7608504640173988,-2.162300078638283,-0.4088454928266913,0.4352294863984047,-0.23171335755386108,0.7679385242946191,0.0,1.142857142857143,-1.2571428571428571
1.5114991487085176,3.7608504640173988,-2.162300078638283,-0.3846810498490233,0.316550033080899,-0.14237116329417482,0.8553052193841673,0.0,1.142857142857143,-0.3999999999999999
1.5114991487085176,3.7608504640173988,-2.162300078638283,-0.33735034850618983,0.24241364522260242,-0.09034942690893613,0.9051338840358754,0.0,1.142857142857143,0.45714285714285724
1.5114991487085176,3.7608504640173988,-2.162300078638283,-0.29137804482252017,0.19439556834365024,-0.060600713458486784,0.9346853756917763,0.0,1.142857142857143,1.3142857142857143
1.5114991487085176,3.7608504640173988,-2.162300078638283,-0.2526935060494279,0.16142748948743968,-0.042802353294705116,0.9530241949660384,0.0,1.142857142857143,2.1714285714285717
0.3159893664897373,4.149295139299394,-2.162300078638283,-0.5816924401528294,0.13495646670080785,-0.09861586399539068,0.796049978665362,0.0,1.142857142857143,-1.2571428571428571
0.3159893664897373,4.149295139299394,-2.162300078638283,-0.4921900439119809,0.07702203730353677,-0.04377701136309319,0.865967747505443,0.0,1.142857142857143,-0.3999999999999999
0.3159893664897373,4.149295139299394,-2.162300078638283,-0.4118049644170697,0.054647088749662245,-0.024748773574086252,0.9092952574269928,0.0,1.142857142857143,0.45714285714285724
0.3159893664897373,4.149295139299394,-2.162300078638283,-0.34768789096556063,0.042472726215370446,-0.015768301420090714,0.9365151139592354,0.0,1.142857142857143,1.3142857142857143
0.3159893664897373,4.149295139299394,-2.162300078638283,-0.2978365246503174,0.03473106600711569,-0.010843828352887979,0.9539232511187068,0.0,1.142857142857143,2.1714285714285717
-0.9341578478683947,4.017899372364767,-2.162300078638283,-0.49920572104841027,-0.3276781819222272,0.21140333171275122,0.7737759937510528,0.0,1.142857142857143,-1.2571428571428571
-0.9341578478683947,4.017899372364767,-2.162300078638283,-0.4499711834221563,-0.2137974921418143,0.11188646356800051,0.8598243923696172,0.0,1.142857142857143,-0.3999999999999999
-0.9341578478683947,4.017899372364767,-2.162300078638283,-0.3846355396085948,-0.1569239774456492,0.06653310932572828,0.907195520456364,0.0,1.142857142857143,0.45714285714285724
-0.9341578478683947,4.017899372364767,-2.162300078638283,-0.32777306711824195,-0.12351363676997715,0.04326888710517263,0.9356479046160657,0.0,1.142857142857143,1.3142857142857143
-0.9341578478683947,4.017899372364767,-2.162300078638283,-0.2821173667811042,-0.1016003628057778,0.030060714918907692,0.9535111488896155,0.0,1.142857142857143,2.1714285714285717
-2.0227806837724547,3.389382685009585,-2.162300078638283,-0.3237849243134035,-0.5017396392778657,0.20983624457180977,0.7742024332360887,0.0,1.142857142857143,-1.2571428571428571
-2.0227806837724547,3.389382685009585,-2.162300078638283,-0.310872652291024,-0.38928347975994193,0.14146568099563195,0.8554554503561114,0.0,1.142857142857143,-0.3999999999999999
-2.0227806837724547,3.389382685009585,-2.162300078638283,-0.27804303860094093,-0.308644944414959,0.09485929031056915,0.9046723616947838,0.0,1.142857142857143,0.45714285714285724
-2.0227806837724547,3.389382685009585,-2.162300078638283,-0.24324491153885483,-0.25203713021437946,0.06561455548912892,0.9343467922092518,0.0,1.142857142857143,1.3142857142857143
-2.0227806837724547,3.389382685009585,-2.162300078638283,-0.21263949264960674,-0.2114173326089599,0.04718183514845967,0.952817418013679,0.0,1.142857142857143,2.1714285714285717
-2.7616463630666463,2.3724213223724084,-2.162300078638283,-0.16097417665450953,-0.5750362225857794,0.1166392147848483,0.7936094447138685,0.0,1.142857142857143,-1.2571428571428571
